URL,Date,Tweet,ID,Replies,Retweets,Likes,Quotes,Conv. ID,Language,Links,Media,Retweeted Tweet,Bookmarks,Username
https://twitter.com/beemous/status/1659979151603036165,2023-05-20 17:47:25+00:00,@Ganjaran_app @ekokuntadhi1 @ganjarpranowo memang hebat sih pak ganjar ini,1.65998E+18,0,0,0,0,1.65983E+18,in,,,,0,beemous
https://twitter.com/donibar/status/1659979026189148161,2023-05-20 17:46:55+00:00,"@narkosun @gibran_tweet Kemaren itu Gibran sedang merayu Prabowo agar mau menjadi pasangan Ganjar dengan cara menunjukkan ... Iki lho pak, relawan dah siap mendukung.
Gitu saja simpelnya ....",1.65998E+18,0,0,1,0,1.65989E+18,in,,,,0,donibar
https://twitter.com/aldie_507/status/1659978895943421953,2023-05-20 17:46:24+00:00,@idextratime Ingat ganjar n PDIP gk usah di pilih 🤣,1.65998E+18,0,0,0,0,1.65973E+18,in,,,,0,aldie_507
https://twitter.com/Santr1_Kobong/status/1659978799180808194,2023-05-20 17:46:01+00:00,@yusuf_dumdum Ide Gagasan Ganjar Nobar Film Unyil,1.65998E+18,0,0,1,0,1.65992E+18,in,,,,0,Santr1_Kobong
https://twitter.com/CEO_Ndeso/status/1659978713184997378,2023-05-20 17:45:40+00:00,"@KompasTV Ganjar juga, tiap saat berada di kota yang berbeda sama toh cari dukungan..mana masih menjabat, rakyate di tinggal Podo toh !",1.65998E+18,0,0,42,0,1.65994E+18,in,,,,0,CEO_Ndeso
https://twitter.com/jpatading06/status/1659978353229852673,2023-05-20 17:44:14+00:00,"@hennydya_l @jokowi @gibran_tweet @PDI_Perjuangan Namanya relawan itu bebas ke mana saja. Je Anies, ke Ganjar atau Prabowo. Cuma, klu gabung ke salah satu capres, jgn lagi bawa nama Jokowi. Bentuk dan sebutlah diri Anda: Relawan Anies, Relawan Ganjar, Relawan Prabowo",1.65998E+18,1,0,2,0,1.65985E+18,in,,,,0,jpatading06
https://twitter.com/adieslamet98/status/1659978249592791042,2023-05-20 17:43:50+00:00,@idextratime Waduhh ganjar martinez inimah,1.65998E+18,0,0,0,0,1.6599E+18,in,,,,0,adieslamet98
https://twitter.com/Sugianto0670801/status/1659978219481858048,2023-05-20 17:43:43+00:00,"@ch_chotimah2 @ganjarpranowo Say no to ganjar.maaf,rakyat cari pemimpin yang amanah..",1.65998E+18,0,0,0,0,1.65953E+18,in,,,,0,Sugianto0670801
https://twitter.com/brendskienavarr/status/1659978193582034948,2023-05-20 17:43:36+00:00,@KakekHalal Ingat bokep ingat ganjar,1.65998E+18,0,0,0,0,1.65994E+18,in,,,,0,brendskienavarr
https://twitter.com/NanoNan05594640/status/1659978128092205059,2023-05-20 17:43:21+00:00,"@Tieny3113 @ch_chotimah2 ESEMKA,?
10jt TK ? 
Buy Back Indosat?
Gak utang²
Gak Inport² Itu semua Prestasi yg Luarbiasa.👍
Kalo Ganjar. Apa yaa Prestasinya❓ Bisa kasih tau dong.... @ch_chotimah2 biar kita² faham.tapi bukan prestasi Nonton  Pelem Parno yaa,",1.65998E+18,1,1,5,0,1.65992E+18,in,,,,0,NanoNan05594640
https://twitter.com/Maulana_300/status/1659978095158501378,2023-05-20 17:43:13+00:00,@Ganjaran_app @ekokuntadhi1 @ganjarpranowo capres paling ditunggu emang pak ganjar itu,1.65998E+18,0,0,0,0,1.65983E+18,in,,,,0,Maulana_300
https://twitter.com/Bahtiar24357761/status/1659977629309739008,2023-05-20 17:41:22+00:00,"@KrisyantoOni biarpun narasi berkoar""sampai berbusa"" tapi pola pikir yg positip tidak di rubah.teutap sakit hati berjilid 2 bertambah setres#ganjar ato prabowo oke RI.1#",1.65998E+18,0,0,1,0,1.65996E+18,in,,,,0,Bahtiar24357761
https://twitter.com/MUNIFAJIE/status/1659977587547070464,2023-05-20 17:41:12+00:00,@ch_chotimah2 @ganjarpranowo Ora Ganjar mending bubar 🤪,1.65998E+18,0,0,0,0,1.6599E+18,in,,,,0,MUNIFAJIE
https://twitter.com/BrabarZeto/status/1659977428448739328,2023-05-20 17:40:34+00:00,@akun_hibah Hahahahaha klo jaman Uno si Yaman ini jempling ya itu uno kemana mana lari..Ganjar olahraganya lari kok Anis sewot?katanya Anis olahraga nya jago berenang?,1.65998E+18,0,0,0,0,1.65992E+18,in,,,,0,BrabarZeto
