URL,Date,Tweet,ID,Replies,Retweets,Likes,Quotes,Conv. ID,Language,Links,Media,Retweeted Tweet,Bookmarks,Username
https://twitter.com/DPPBMI/status/1659900994791297030,2023-05-20 12:36:51+00:00,"Dalam hiburan tarian Kanari Minut yang disuguhkan oleh BMI Minut, Calon Presiden Ganjar Pranowo menemukan kehangatan dan dukungan rakyat yang menjadi pilar PDI Perjuangan.

#PDIPerjuangan #BantengMudaIndonesia #MudaBerjuang #MEnangkanGAnjar #GanjarforPresident #Presiden2024 #GenerasiGotongRoyong #SolidBergerak",1659900994791297030,0,2,2,0,1659900994791297030,in,,,,0,DPPBMI
https://twitter.com/Jelli_cent/status/1659900477868486658,2023-05-20 12:34:48+00:00,"Pd acara ini Sahabat Ganjar mengawal langsung sang Calon Presiden &amp; bersemangat mengikuti jalannya kegiatan.

Nampak wajah2 penuh semangat yg siap berjuang. 💪
Menang Total 🤟🇮🇩 https://t.co/z9ZRNQCB6q",1659900477868486658,1,1,4,0,1659899885234294786,in,,https://pbs.twimg.com/media/FwkmMKZagAA2iJj?format=jpg&name=orig,,0,Jelli_cent
https://twitter.com/waspadaselalu1/status/1659899327907790849,2023-05-20 12:30:13+00:00,"LAGU NDX AKA YANG BERJUDUL RAMBUT PUTIH UNTUK GANJAR PRANOWO

Persembahan lagu dari NDX Aka yang berjudul Rambut Putih khusus untuk Calon Presiden kita Pak Ganjar Pranowo 🤟

⬇️ Tonton disini, jangan lupa tinggalkan jejak Like dan Komen ⬇️
https://t.co/PeqZEKdpe4",1659899327907790849,0,0,0,0,1659899327907790849,in,https://www.youtube.com/watch?v=HKLm5jEzmts,,,0,waspadaselalu1
https://twitter.com/kece_juragan/status/1659898688687472641,2023-05-20 12:27:41+00:00,Dan Ganjar adalah calon presiden yang paling taat beragama. Haruskah kupercaya surveymu?,1659898688687472641,0,0,0,0,1659898688687472641,in,,,,0,kece_juragan
https://twitter.com/BujangeGR/status/1659894085455577093,2023-05-20 12:09:23+00:00,"Sahabat Ganjar Sumatera Selatan ikut dalam kegiatan Silaturahmi Safari Budaya bersama Ganjar Pranowo yang berlangsung pada Sabtu 20 Mei 2023.

Sahabat Ganjar mengawal langsung sang Calon Presiden dan bersemangat mengikuti jalannya kegiatan.

#SahabatGanjar #GanjarPranowo #Ganjar https://t.co/7F6sZJAnvG",1659894085455577093,0,0,1,0,1659894085455577093,in,,https://pbs.twimg.com/media/Fwkg3hYaQAEO-n_?format=jpg&name=orig,,0,BujangeGR
https://twitter.com/elsaday__/status/1659891094933622784,2023-05-20 11:57:30+00:00,"Sahabat Ganjar Sumatera Selatan ikut dalam kegiatan Silaturahmi Safari Budaya bersama Ganjar Pranowo yang berlangsung pada Sabtu 20 Mei 2023.

Sahabat Ganjar mengawal langsung sang Calon Presiden dan bersemangat mengikuti jalannya kegiatan.

Selain itu, Sahabat Ganjar juga melakukan foto bersama sebagai tanda kekompakan untuk memenangkan Ganjar Pranowo pada Pilpres 2024 mendatang.

#SahabatGanjar #GanjarPranowo #Ganjar #MEnangkanGAnjar #GenerasiGotongRoyong",1659891094933622784,0,1,3,0,1659891094933622784,in,,https://pbs.twimg.com/media/FwkeHzdaQAAEhiP?format=jpg&name=orig,,0,elsaday__
https://twitter.com/hariankompas/status/1659890792381689858,2023-05-20 11:56:18+00:00,"Masyarakat yang tergabung dalam Nyi Mega (Nyawiji Menangke Ganjar) gelar kenduri untuk memperingati Hari Kebangkitan Nasional sekaligus menyuarakan dukungan mereka terhadap calon presiden Ganjar Pranowo. #Foto #AdadiKompas

https://t.co/c82oJQqnfy",1659890792381689858,0,0,2,0,1659890792381689858,in,https://www.kompas.id/baca/foto/2023/05/20/nyi-mega-gelar-kenduri-untuk-dukung-ganjar-pranowo-sebagai-calon-presiden?utm_source=medsos_twitter&utm_medium=link&utm_campaign=medsos_galerifoto_auto,,,0,hariankompas
https://twitter.com/ganjargood/status/1659890657547390976,2023-05-20 11:55:46+00:00,"Kedatangan Calon Presiden RI dari PDI Perjuangan, Ganjar Pranowo dalam acara Konsolidasi Organisasi PDIP se Sulut, Kamis (18/5), disambut luar biasa oleh kader.

#ganjargood #MEnangkanGAnjar #GenerasiGotongRoyong #bangunlahjiwadanbadannya https://t.co/epHasbCHKl",1659890657547390976,0,1,3,0,1659890657547390976,in,,https://pbs.twimg.com/media/FwkdwZfakAAuh4-?format=jpg&name=orig,,0,ganjargood
https://twitter.com/KompasKlasika/status/1659890315732369409,2023-05-20 11:54:25+00:00,"Masyarakat yang tergabung dalam Nyi Mega (Nyawiji Menangke Ganjar) gelar kenduri untuk memperingati Hari Kebangkitan Nasional sekaligus menyuarakan dukungan mereka terhadap calon presiden Ganjar Pranowo. #Nusantara #AdadiKompas

https://t.co/ATO0fERX57",1659890315732369409,0,0,0,0,1659890315732369409,in,https://www.kompas.id/baca/foto/2023/05/20/nyi-mega-gelar-kenduri-untuk-dukung-ganjar-pranowo-sebagai-calon-presiden?utm_source=medsos_twitter_kompasklasika&utm_medium=link&utm_campaign=medsos_nusantara_auto,,,0,KompasKlasika
https://twitter.com/hariankompas/status/1659889458911625217,2023-05-20 11:51:00+00:00,"Masyarakat yang tergabung dalam Nyi Mega (Nyawiji Menangke Ganjar) gelar kenduri untuk memperingati Hari Kebangkitan Nasional sekaligus menyuarakan dukungan mereka terhadap calon presiden Ganjar Pranowo. #Nusantara #AdadiKompas

 https://t.co/meCd2y9RFh",1659889458911625217,1,0,2,0,1659889458911625217,in,https://www.kompas.id/baca/foto/2023/05/20/nyi-mega-gelar-kenduri-untuk-dukung-ganjar-pranowo-sebagai-calon-presiden?utm_source=medsos_twitter&utm_medium=link&utm_campaign=medsos_nusantara_auto,,,0,hariankompas
